eventID ,case concept:name,case REG_DATE,case AMOUNT_REQ,event concept:name,event lifecycle:transition,event time:timestamp
4350801870875,176855,2011-10-13T22:45:04.627+02:00,5000,W_Completeren aanvraag,COMPLETE,19-10-2011 20:45:12.275
4350801870876,176855,2011-10-13T22:45:04.627+02:00,5000,W_Completeren aanvraag,START,22-10-2011 10:51:45.478
4350801870877,176855,2011-10-13T22:45:04.627+02:00,5000,W_Completeren aanvraag,COMPLETE,22-10-2011 10:54:21.129
4350801870878,176855,2011-10-13T22:45:04.627+02:00,5000,W_Completeren aanvraag,START,22-10-2011 11:00:50.449
4350801870879,176855,2011-10-13T22:45:04.627+02:00,5000,W_Completeren aanvraag,COMPLETE,22-10-2011 11:06:07.177
4350801870880,176855,2011-10-13T22:45:04.627+02:00,5000,W_Completeren aanvraag,START,22-10-2011 11:06:23.209
4350801870881,176855,2011-10-13T22:45:04.627+02:00,5000,A_ACCEPTED,COMPLETE,22-10-2011 11:06:54.870
4350801870882,176855,2011-10-13T22:45:04.627+02:00,5000,A_FINALIZED,COMPLETE,22-10-2011 11:14:24.214
4350801870883,176855,2011-10-13T22:45:04.627+02:00,5000,O_SELECTED,COMPLETE,22-10-2011 11:14:24.214
4350801870884,176855,2011-10-13T22:45:04.627+02:00,5000,O_CREATED,COMPLETE,22-10-2011 11:14:25.445
4350801870885,176855,2011-10-13T22:45:04.627+02:00,5000,O_SENT,COMPLETE,22-10-2011 11:14:25.488
4350801870886,176855,2011-10-13T22:45:04.627+02:00,5000,W_Nabellen offertes,SCHEDULE,22-10-2011 11:14:25.585
4350801870887,176855,2011-10-13T22:45:04.627+02:00,5000,W_Completeren aanvraag,COMPLETE,22-10-2011 11:14:28.547
4350801870888,176855,2011-10-13T22:45:04.627+02:00,5000,W_Nabellen offertes,START,29-10-2011 11:19:48.641
4350801870889,176855,2011-10-13T22:45:04.627+02:00,5000,W_Nabellen offertes,COMPLETE,29-10-2011 11:22:09.678
4350801870890,176855,2011-10-13T22:45:04.627+02:00,5000,W_Nabellen offertes,START,31-10-2011 20:07:08.027
4350801870891,176855,2011-10-13T22:45:04.627+02:00,5000,W_Nabellen offertes,COMPLETE,31-10-2011 20:09:34.962
4350801870892,176855,2011-10-13T22:45:04.627+02:00,5000,W_Nabellen offertes,START,14-11-2011 19:23:56.125
4350801870893,176855,2011-10-13T22:45:04.627+02:00,5000,W_Nabellen offertes,COMPLETE,14-11-2011 19:24:08.902
4350801870894,176855,2011-10-13T22:45:04.627+02:00,5000,W_Nabellen offertes,START,18-11-2011 20:19:51.440
4350801870895,176855,2011-10-13T22:45:04.627+02:00,5000,W_Nabellen offertes,COMPLETE,18-11-2011 20:24:51.601
4350801870896,176855,2011-10-13T22:45:04.627+02:00,5000,W_Nabellen offertes,COMPLETE,22-11-2011 09:15:23.684
4350801870898,176855,2011-10-13T22:45:04.627+02:00,5000,A_CANCELLED,COMPLETE,22-11-2011 09:15:23.684
4350801870897,176855,2011-10-13T22:45:04.627+02:00,5000,O_CANCELLED,COMPLETE,22-11-2011 09:15:23.684
4355096838144,176858,2011-10-14T00:10:16.225+02:00,5000,A_SUBMITTED,COMPLETE,14-10-2011 00:10:16.226
4355096838145,176858,2011-10-14T00:10:16.225+02:00,5000,A_PARTLYSUBMITTED,COMPLETE,14-10-2011 00:10:38.577
4355096838146,176858,2011-10-14T00:10:16.225+02:00,5000,W_Afhandelen leads,SCHEDULE,14-10-2011 00:11:36.573
4355096838147,176858,2011-10-14T00:10:16.225+02:00,5000,W_Afhandelen leads,START,14-10-2011 13:39:47.552
4355096838148,176858,2011-10-14T00:10:16.225+02:00,5000,A_PREACCEPTED,COMPLETE,14-10-2011 13:51:35.024
4355096838149,176858,2011-10-14T00:10:16.225+02:00,5000,W_Completeren aanvraag,SCHEDULE,14-10-2011 13:51:35.237
4355096838150,176858,2011-10-14T00:10:16.225+02:00,5000,W_Afhandelen leads,COMPLETE,14-10-2011 13:51:37.394
4355096838151,176858,2011-10-14T00:10:16.225+02:00,5000,W_Completeren aanvraag,START,14-10-2011 15:44:25.226
4355096838152,176858,2011-10-14T00:10:16.225+02:00,5000,W_Completeren aanvraag,COMPLETE,14-10-2011 15:46:34.962
4355096838153,176858,2011-10-14T00:10:16.225+02:00,5000,W_Completeren aanvraag,START,14-10-2011 16:43:37.507
4355096838154,176858,2011-10-14T00:10:16.225+02:00,5000,A_ACCEPTED,COMPLETE,14-10-2011 16:46:29.108
4355096838156,176858,2011-10-14T00:10:16.225+02:00,5000,A_FINALIZED,COMPLETE,14-10-2011 16:49:47.617
4355096838155,176858,2011-10-14T00:10:16.225+02:00,5000,O_SELECTED,COMPLETE,14-10-2011 16:49:47.617
4355096838157,176858,2011-10-14T00:10:16.225+02:00,5000,O_CREATED,COMPLETE,14-10-2011 16:49:48.483
4355096838158,176858,2011-10-14T00:10:16.225+02:00,5000,O_SENT,COMPLETE,14-10-2011 16:49:48.523
4355096838159,176858,2011-10-14T00:10:16.225+02:00,5000,W_Nabellen offertes,SCHEDULE,14-10-2011 16:49:48.763
4355096838160,176858,2011-10-14T00:10:16.225+02:00,5000,W_Completeren aanvraag,COMPLETE,14-10-2011 16:49:50.758
4355096838161,176858,2011-10-14T00:10:16.225+02:00,5000,W_Nabellen offertes,START,21-10-2011 20:02:49.135
4355096838162,176858,2011-10-14T00:10:16.225+02:00,5000,W_Nabellen offertes,COMPLETE,24-10-2011 06:15:04.500
4355096838163,176858,2011-10-14T00:10:16.225+02:00,5000,W_Nabellen offertes,START,24-10-2011 14:24:06.321
4355096838164,176858,2011-10-14T00:10:16.225+02:00,5000,W_Nabellen offertes,COMPLETE,24-10-2011 14:26:56.430
4355096838165,176858,2011-10-14T00:10:16.225+02:00,5000,W_Nabellen offertes,START,07-11-2011 20:19:51.181
4355096838166,176858,2011-10-14T00:10:16.225+02:00,5000,W_Nabellen offertes,COMPLETE,07-11-2011 20:21:57.904
4355096838167,176858,2011-10-14T00:10:16.225+02:00,5000,W_Nabellen offertes,START,07-11-2011 20:41:07.859
4355096838168,176858,2011-10-14T00:10:16.225+02:00,5000,W_Nabellen offertes,COMPLETE,07-11-2011 20:42:21.191
4355096838169,176858,2011-10-14T00:10:16.225+02:00,5000,W_Nabellen offertes,START,10-11-2011 10:37:29.198
4355096838170,176858,2011-10-14T00:10:16.225+02:00,5000,O_SENT_BACK,COMPLETE,10-11-2011 10:37:37.127
4355096838171,176858,2011-10-14T00:10:16.225+02:00,5000,W_Valideren aanvraag,SCHEDULE,10-11-2011 10:37:37.297
4355096838172,176858,2011-10-14T00:10:16.225+02:00,5000,W_Nabellen offertes,COMPLETE,10-11-2011 10:37:38.957
4355096838173,176858,2011-10-14T00:10:16.225+02:00,5000,W_Valideren aanvraag,START,14-11-2011 15:16:13.982
4355096838175,176858,2011-10-14T00:10:16.225+02:00,5000,O_ACCEPTED,COMPLETE,14-11-2011 15:24:21.749
4355096838174,176858,2011-10-14T00:10:16.225+02:00,5000,A_APPROVED,COMPLETE,14-11-2011 15:24:21.749
4355096838177,176858,2011-10-14T00:10:16.225+02:00,5000,A_ACTIVATED,COMPLETE,14-11-2011 15:24:21.750
4355096838176,176858,2011-10-14T00:10:16.225+02:00,5000,A_REGISTERED,COMPLETE,14-11-2011 15:24:21.750
4355096838178,176858,2011-10-14T00:10:16.225+02:00,5000,W_Valideren aanvraag,COMPLETE,14-11-2011 15:24:29.941
4359391805440,176879,2011-10-14T07:56:11.447+02:00,5000,A_SUBMITTED,COMPLETE,14-10-2011 07:56:11.455
4359391805441,176879,2011-10-14T07:56:11.447+02:00,5000,A_PARTLYSUBMITTED,COMPLETE,14-10-2011 07:56:17.784
4359391805442,176879,2011-10-14T07:56:11.447+02:00,5000,A_PREACCEPTED,COMPLETE,14-10-2011 07:57:13.373
4359391805443,176879,2011-10-14T07:56:11.447+02:00,5000,W_Completeren aanvraag,SCHEDULE,14-10-2011 07:57:16.822
4359391805444,176879,2011-10-14T07:56:11.447+02:00,5000,W_Completeren aanvraag,START,14-10-2011 12:17:50.021
4359391805445,176879,2011-10-14T07:56:11.447+02:00,5000,A_ACCEPTED,COMPLETE,14-10-2011 12:23:10.678
4359391805447,176879,2011-10-14T07:56:11.447+02:00,5000,A_FINALIZED,COMPLETE,14-10-2011 12:25:39.323
4359391805446,176879,2011-10-14T07:56:11.447+02:00,5000,O_SELECTED,COMPLETE,14-10-2011 12:25:39.323
4359391805448,176879,2011-10-14T07:56:11.447+02:00,5000,O_CREATED,COMPLETE,14-10-2011 12:25:40.308
4359391805449,176879,2011-10-14T07:56:11.447+02:00,5000,O_SENT,COMPLETE,14-10-2011 12:25:40.345
4359391805450,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen offertes,SCHEDULE,14-10-2011 12:25:40.580
4359391805451,176879,2011-10-14T07:56:11.447+02:00,5000,W_Completeren aanvraag,COMPLETE,14-10-2011 12:25:42.586
4359391805452,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen offertes,START,14-10-2011 12:25:54.577
4359391805453,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen offertes,COMPLETE,14-10-2011 12:26:56.620
4359391805454,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen offertes,START,21-10-2011 19:17:36.520
4359391805455,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen offertes,COMPLETE,21-10-2011 19:19:18.969
4359391805456,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen offertes,START,24-10-2011 11:13:23.677
4359391805457,176879,2011-10-14T07:56:11.447+02:00,5000,O_SENT_BACK,COMPLETE,24-10-2011 11:13:42.328
4359391805458,176879,2011-10-14T07:56:11.447+02:00,5000,W_Valideren aanvraag,SCHEDULE,24-10-2011 11:13:42.524
4359391805459,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen offertes,COMPLETE,24-10-2011 11:13:44.278
4359391805460,176879,2011-10-14T07:56:11.447+02:00,5000,W_Valideren aanvraag,START,27-10-2011 11:20:57.363
4359391805461,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,SCHEDULE,27-10-2011 11:35:10.244
4359391805462,176879,2011-10-14T07:56:11.447+02:00,5000,W_Valideren aanvraag,COMPLETE,27-10-2011 11:35:12.266
4359391805463,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,START,27-10-2011 12:12:12.939
4359391805464,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,COMPLETE,27-10-2011 12:22:21.926
4359391805465,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,START,27-10-2011 12:28:23.939
4359391805466,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,COMPLETE,27-10-2011 12:28:35.164
4359391805467,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,START,27-10-2011 12:42:01.599
4359391805468,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,COMPLETE,27-10-2011 12:48:55.281
4359391805469,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,START,27-10-2011 13:57:43.411
4359391805470,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,COMPLETE,27-10-2011 13:58:27.923
4359391805471,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,START,27-10-2011 16:38:46.371
4359391805472,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,COMPLETE,27-10-2011 16:48:10.300
4359391805473,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,START,27-10-2011 17:25:19.639
4359391805474,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,COMPLETE,27-10-2011 17:42:27.274
4359391805475,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,START,28-10-2011 11:16:40.178
4359391805476,176879,2011-10-14T07:56:11.447+02:00,5000,W_Valideren aanvraag,SCHEDULE,28-10-2011 11:17:15.566
4359391805477,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,COMPLETE,28-10-2011 11:17:17.064
4359391805478,176879,2011-10-14T07:56:11.447+02:00,5000,W_Valideren aanvraag,START,28-10-2011 12:11:38.847
4359391805479,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,SCHEDULE,28-10-2011 12:26:08.892
4359391805480,176879,2011-10-14T07:56:11.447+02:00,5000,W_Valideren aanvraag,COMPLETE,28-10-2011 12:26:10.579
4359391805481,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,START,28-10-2011 15:51:53.001
4359391805482,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,COMPLETE,28-10-2011 15:55:38.905
4359391805483,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,START,31-10-2011 09:22:31.467
4359391805484,176879,2011-10-14T07:56:11.447+02:00,5000,W_Valideren aanvraag,SCHEDULE,31-10-2011 09:23:45.633
4359391805485,176879,2011-10-14T07:56:11.447+02:00,5000,W_Nabellen incomplete dossiers,COMPLETE,31-10-2011 09:23:47.178
4359391805486,176879,2011-10-14T07:56:11.447+02:00,5000,W_Valideren aanvraag,START,31-10-2011 10:13:01.337
4359391805489,176879,2011-10-14T07:56:11.447+02:00,5000,A_APPROVED,COMPLETE,31-10-2011 10:26:46.234
4359391805490,176879,2011-10-14T07:56:11.447+02:00,5000,A_REGISTERED,COMPLETE,31-10-2011 10:26:46.234
4359391805488,176879,2011-10-14T07:56:11.447+02:00,5000,O_ACCEPTED,COMPLETE,31-10-2011 10:26:46.234
4359391805487,176879,2011-10-14T07:56:11.447+02:00,5000,A_ACTIVATED,COMPLETE,31-10-2011 10:26:46.234
4359391805491,176879,2011-10-14T07:56:11.447+02:00,5000,W_Valideren aanvraag,COMPLETE,31-10-2011 10:26:55.072
4363686772736,176882,2011-10-14T08:39:04.751+02:00,5000,A_SUBMITTED,COMPLETE,14-10-2011 08:39:04.751
4363686772737,176882,2011-10-14T08:39:04.751+02:00,5000,A_PARTLYSUBMITTED,COMPLETE,14-10-2011 08:39:04.998
4363686772738,176882,2011-10-14T08:39:04.751+02:00,5000,A_DECLINED,COMPLETE,14-10-2011 08:39:44.478
4367981740032,176885,2011-10-14T08:47:44.280+02:00,15000,A_SUBMITTED,COMPLETE,14-10-2011 08:47:44.280
4367981740033,176885,2011-10-14T08:47:44.280+02:00,15000,A_PARTLYSUBMITTED,COMPLETE,14-10-2011 08:47:44.600
4367981740034,176885,2011-10-14T08:47:44.280+02:00,15000,A_PREACCEPTED,COMPLETE,14-10-2011 08:48:18.901
4367981740035,176885,2011-10-14T08:47:44.280+02:00,15000,W_Completeren aanvraag,SCHEDULE,14-10-2011 08:48:19.326
4367981740036,176885,2011-10-14T08:47:44.280+02:00,15000,W_Completeren aanvraag,START,14-10-2011 12:27:49.545
4367981740037,176885,2011-10-14T08:47:44.280+02:00,15000,W_Completeren aanvraag,COMPLETE,14-10-2011 12:33:46.681
4367981740038,176885,2011-10-14T08:47:44.280+02:00,15000,W_Completeren aanvraag,START,14-10-2011 12:55:51.241
4367981740039,176885,2011-10-14T08:47:44.280+02:00,15000,W_Completeren aanvraag,COMPLETE,14-10-2011 13:03:09.851
4367981740040,176885,2011-10-14T08:47:44.280+02:00,15000,W_Completeren aanvraag,START,14-10-2011 13:03:22.621
4367981740041,176885,2011-10-14T08:47:44.280+02:00,15000,A_ACCEPTED,COMPLETE,14-10-2011 13:03:28.729
4367981740042,176885,2011-10-14T08:47:44.280+02:00,15000,A_FINALIZED,COMPLETE,14-10-2011 13:04:00.268
4367981740043,176885,2011-10-14T08:47:44.280+02:00,15000,O_SELECTED,COMPLETE,14-10-2011 13:04:00.268
4367981740044,176885,2011-10-14T08:47:44.280+02:00,15000,O_CREATED,COMPLETE,14-10-2011 13:04:01.376
4367981740045,176885,2011-10-14T08:47:44.280+02:00,15000,O_SENT,COMPLETE,14-10-2011 13:04:01.399
4367981740046,176885,2011-10-14T08:47:44.280+02:00,15000,W_Nabellen offertes,SCHEDULE,14-10-2011 13:04:01.622
4367981740047,176885,2011-10-14T08:47:44.280+02:00,15000,W_Completeren aanvraag,COMPLETE,14-10-2011 13:04:02.843
4367981740048,176885,2011-10-14T08:47:44.280+02:00,15000,W_Nabellen offertes,START,21-10-2011 19:46:14.016
4367981740049,176885,2011-10-14T08:47:44.280+02:00,15000,W_Nabellen offertes,COMPLETE,21-10-2011 19:52:23.861
4367981740050,176885,2011-10-14T08:47:44.280+02:00,15000,W_Nabellen offertes,START,22-10-2011 16:45:10.297
4367981740051,176885,2011-10-14T08:47:44.280+02:00,15000,A_CANCELLED,COMPLETE,22-10-2011 16:47:17.948
4367981740052,176885,2011-10-14T08:47:44.280+02:00,15000,O_CANCELLED,COMPLETE,22-10-2011 16:47:17.948
4367981740053,176885,2011-10-14T08:47:44.280+02:00,15000,W_Nabellen offertes,COMPLETE,22-10-2011 16:47:20.147
4372276707328,176888,2011-10-14T08:53:04.800+02:00,6000,A_SUBMITTED,COMPLETE,14-10-2011 08:53:04.800
4372276707329,176888,2011-10-14T08:53:04.800+02:00,6000,A_PARTLYSUBMITTED,COMPLETE,14-10-2011 08:53:05.262
4372276707330,176888,2011-10-14T08:53:04.800+02:00,6000,W_Afhandelen leads,SCHEDULE,14-10-2011 08:53:26.588
4372276707331,176888,2011-10-14T08:53:04.800+02:00,6000,W_Afhandelen leads,START,14-10-2011 13:39:58.342
4372276707332,176888,2011-10-14T08:53:04.800+02:00,6000,A_DECLINED,COMPLETE,14-10-2011 13:51:06.357
4372276707333,176888,2011-10-14T08:53:04.800+02:00,6000,W_Afhandelen leads,COMPLETE,14-10-2011 13:51:10.833
4376571674624,176891,2011-10-14T09:20:03.488+02:00,12500,A_SUBMITTED,COMPLETE,14-10-2011 09:20:03.488
4376571674625,176891,2011-10-14T09:20:03.488+02:00,12500,A_PARTLYSUBMITTED,COMPLETE,14-10-2011 09:20:04.204
4376571674626,176891,2011-10-14T09:20:03.488+02:00,12500,A_PREACCEPTED,COMPLETE,14-10-2011 09:20:48.753
4376571674627,176891,2011-10-14T09:20:03.488+02:00,12500,W_Completeren aanvraag,SCHEDULE,14-10-2011 09:20:49.474
4376571674628,176891,2011-10-14T09:20:03.488+02:00,12500,W_Completeren aanvraag,START,14-10-2011 12:42:17.262
4376571674629,176891,2011-10-14T09:20:03.488+02:00,12500,W_Completeren aanvraag,COMPLETE,14-10-2011 12:51:00.258
4376571674630,176891,2011-10-14T09:20:03.488+02:00,12500,W_Completeren aanvraag,START,14-10-2011 12:53:11.346
4376571674631,176891,2011-10-14T09:20:03.488+02:00,12500,W_Completeren aanvraag,COMPLETE,14-10-2011 12:55:14.229
4376571674632,176891,2011-10-14T09:20:03.488+02:00,12500,W_Completeren aanvraag,START,14-10-2011 14:27:24.884
4376571674633,176891,2011-10-14T09:20:03.488+02:00,12500,A_ACCEPTED,COMPLETE,14-10-2011 14:32:12.451
4376571674634,176891,2011-10-14T09:20:03.488+02:00,12500,O_SELECTED,COMPLETE,14-10-2011 14:39:51.377
4376571674635,176891,2011-10-14T09:20:03.488+02:00,12500,A_FINALIZED,COMPLETE,14-10-2011 14:39:51.377
4376571674636,176891,2011-10-14T09:20:03.488+02:00,12500,O_CREATED,COMPLETE,14-10-2011 14:39:52.722
4376571674637,176891,2011-10-14T09:20:03.488+02:00,12500,O_SENT,COMPLETE,14-10-2011 14:39:52.773
4376571674638,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen offertes,SCHEDULE,14-10-2011 14:39:53.018
4376571674639,176891,2011-10-14T09:20:03.488+02:00,12500,W_Completeren aanvraag,COMPLETE,14-10-2011 14:39:54.711
4376571674640,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen offertes,START,14-10-2011 14:40:16.273
4376571674642,176891,2011-10-14T09:20:03.488+02:00,12500,O_CANCELLED,COMPLETE,14-10-2011 14:41:09.598
4376571674641,176891,2011-10-14T09:20:03.488+02:00,12500,O_SELECTED,COMPLETE,14-10-2011 14:41:09.598
4376571674643,176891,2011-10-14T09:20:03.488+02:00,12500,O_CREATED,COMPLETE,14-10-2011 14:41:10.700
4376571674644,176891,2011-10-14T09:20:03.488+02:00,12500,O_SENT,COMPLETE,14-10-2011 14:41:10.734
4376571674645,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen offertes,SCHEDULE,14-10-2011 14:41:10.993
4376571674646,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen offertes,COMPLETE,14-10-2011 14:41:12.834
4376571674647,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen offertes,START,14-10-2011 14:43:46.531
4376571674648,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen offertes,COMPLETE,14-10-2011 14:46:47.885
4376571674649,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen offertes,START,21-10-2011 20:30:41.237
4376571674650,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen offertes,COMPLETE,21-10-2011 20:33:06.999
4376571674651,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen offertes,START,24-10-2011 16:54:34.978
4376571674652,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen offertes,COMPLETE,24-10-2011 16:56:42.950
4376571674653,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen offertes,START,26-10-2011 10:32:45.656
4376571674654,176891,2011-10-14T09:20:03.488+02:00,12500,O_SENT_BACK,COMPLETE,26-10-2011 10:33:18.596
4376571674655,176891,2011-10-14T09:20:03.488+02:00,12500,W_Valideren aanvraag,SCHEDULE,26-10-2011 10:33:18.768
4376571674656,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen offertes,COMPLETE,26-10-2011 10:33:20.333
4376571674657,176891,2011-10-14T09:20:03.488+02:00,12500,W_Valideren aanvraag,START,31-10-2011 10:10:28.854
4376571674658,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen incomplete dossiers,SCHEDULE,31-10-2011 10:27:24.790
4376571674659,176891,2011-10-14T09:20:03.488+02:00,12500,W_Valideren aanvraag,COMPLETE,31-10-2011 10:27:26.540
4376571674660,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen incomplete dossiers,START,31-10-2011 15:14:54.182
4376571674661,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen incomplete dossiers,COMPLETE,31-10-2011 15:19:53.236
4376571674662,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen incomplete dossiers,START,01-11-2011 11:10:31.658
4376571674663,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen incomplete dossiers,COMPLETE,01-11-2011 11:11:20.538
4376571674664,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen incomplete dossiers,START,03-11-2011 08:48:20.908
4376571674665,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen incomplete dossiers,COMPLETE,03-11-2011 08:48:30.943
4376571674666,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen incomplete dossiers,START,03-11-2011 13:12:43.135
4376571674667,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen incomplete dossiers,COMPLETE,03-11-2011 13:13:10.187
4376571674668,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen incomplete dossiers,START,03-11-2011 15:42:31.056
4376571674670,176891,2011-10-14T09:20:03.488+02:00,12500,O_ACCEPTED,COMPLETE,03-11-2011 15:44:16.301
4376571674669,176891,2011-10-14T09:20:03.488+02:00,12500,A_APPROVED,COMPLETE,03-11-2011 15:44:16.301
4376571674671,176891,2011-10-14T09:20:03.488+02:00,12500,A_ACTIVATED,COMPLETE,03-11-2011 15:44:16.302
4376571674672,176891,2011-10-14T09:20:03.488+02:00,12500,A_REGISTERED,COMPLETE,03-11-2011 15:44:16.302
4376571674673,176891,2011-10-14T09:20:03.488+02:00,12500,W_Nabellen incomplete dossiers,COMPLETE,03-11-2011 15:44:24.026
4380866641920,176894,2011-10-14T09:25:01.044+02:00,10000,A_SUBMITTED,COMPLETE,14-10-2011 09:25:01.045
4380866641921,176894,2011-10-14T09:25:01.044+02:00,10000,A_PARTLYSUBMITTED,COMPLETE,14-10-2011 09:25:01.437
4380866641922,176894,2011-10-14T09:25:01.044+02:00,10000,W_Afhandelen leads,SCHEDULE,14-10-2011 09:25:17.262
4380866641923,176894,2011-10-14T09:25:01.044+02:00,10000,W_Afhandelen leads,START,14-10-2011 14:44:38.083
4380866641924,176894,2011-10-14T09:25:01.044+02:00,10000,A_PREACCEPTED,COMPLETE,14-10-2011 14:46:14.950
4380866641925,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,SCHEDULE,14-10-2011 14:46:15.149
4380866641926,176894,2011-10-14T09:25:01.044+02:00,10000,W_Afhandelen leads,COMPLETE,14-10-2011 14:46:16.416
4380866641927,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,START,14-10-2011 15:20:33.020
4380866641928,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,COMPLETE,14-10-2011 15:24:49.497
4380866641929,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,START,14-10-2011 18:08:31.603
4380866641930,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,COMPLETE,14-10-2011 18:12:39.373
4380866641931,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,START,15-10-2011 11:51:52.285
4380866641932,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,COMPLETE,15-10-2011 11:52:06.051
4380866641933,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,START,15-10-2011 11:57:38.536
4380866641934,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,COMPLETE,15-10-2011 11:57:44.138
4380866641935,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,START,15-10-2011 16:23:19.312
4380866641936,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,COMPLETE,15-10-2011 16:25:10.879
4380866641937,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,START,17-10-2011 14:34:10.655
4380866641938,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,COMPLETE,17-10-2011 14:34:18.999
4380866641939,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,START,17-10-2011 15:22:37.832
4380866641940,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,COMPLETE,17-10-2011 15:25:20.665
4380866641941,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,START,17-10-2011 18:40:59.151
4380866641942,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,COMPLETE,17-10-2011 18:43:42.563
4380866641943,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,START,18-10-2011 19:19:16.090
4380866641944,176894,2011-10-14T09:25:01.044+02:00,10000,A_CANCELLED,COMPLETE,18-10-2011 19:23:22.972
4380866641945,176894,2011-10-14T09:25:01.044+02:00,10000,W_Completeren aanvraag,COMPLETE,18-10-2011 19:23:24.518
4385161609216,176897,2011-10-14T09:50:56.737+02:00,32000,A_SUBMITTED,COMPLETE,14-10-2011 09:50:56.738
4385161609217,176897,2011-10-14T09:50:56.737+02:00,32000,A_PARTLYSUBMITTED,COMPLETE,14-10-2011 09:50:57.004
